Movie_N,cleaned_review,Stars
The Hunt,then all sudden nearly middle movie slows downgets redundant annoying very predictable over used dull yet unrealistic hero character type type knows all never fails will accomplish anything beside fact falsely classified horror has nothing do genre dramatic plot ridiculously idiotic reason why behind film completely unbelievable unrealistic fighting scenes were lame they lack any logic credibility due hero never fails concept not mention extremely stupid predictable ending which spotted mile ahead,8
Vivarium,got half decent idea short tv episode but hey leave out cuckoo opening scenes then no need spell out whole thing beforehand but feature its just amateurish mess without much thought balance its storytelling coherence behind yes surreal but doesnt make any better,5
Vivarium,there many artworkss i have come across i dont understand grate my eyes ears but i could never say worst ive ever come across i want my money time back i just acknowledge i dont understand move rhetoric used many reviews here other titles here nothing short churlish immature i hope people more rational minds can ignore cancel culture reviews use better judgement whether film worth their time money give equally fair reviews,7
Vivarium,being said ive given 7 good but not great my personal estimation your mileage may vary recommend highly lovers noir fantasyscience fiction parables bleak social commentary framed carrolliankafkaesquedavid lynch setup many others like me may probably like enjoy appreciate varying degrees but shouldnt hate,1
Vivarium,two leads eisenberg poots quite up demands their predicament puts them show varied range emotions states supporting child actor however gives me willies if wasnt his normal voice i hearing his mannerisms posture acting were still scarily onpoint if his voice however his career should skyrocket family their dynamic both exaggerated mirror modern unprepared families well starkly portrayed descent into madness,6
Vivarium,set design overall production quality obviously lowbudget but very effective nonetheless perfectly evokes subliminal nausea modern suburbia often instills you asked pay more attention tasteless food cookie cutter clouds pictures walls better understand complete lack emotion creativity antagonists how completely different species they,2
Vivarium,script only thing i knock point off while didnt do anything wrong per se i can agree some reviewers maybe just maybe some kind clarification exposition slightly less bleak ending would make more palatable much wider audience but then we would remiss if we asked picasso paint whole face jackson pollock join some dots up give us clue sadly therefore point lost my own others lack vision understanding not writerdirectors ability,7
Vivarium,full waste time although i have lot free time due lock down still time could have been used something else,3
Vivarium,way movie played out ended felt very similar black mirror episode felt like its missing something there lot great things movie performance cinematography color scheme but doesnt make up one thing lacks excitement honestly watching movie made me feel like i ate big meal im full but wasnt what i craving overall bland i have feeling point movie make you feel like nothing make you feel melancholy andor depressed really makes you question your existence your place earth if perfection really what we crave if life really matters so did achieve its goal however probably could have been slightly more entertaining but then maybe wouldnt have been effective its tough grey area i probably wouldnt watch again recommend someone whos depressed if you like unique artsy surreal films give go but dont expect too much excuse my horrible grammar spelling,9
Vivarium,i honestly cannot believe we watched entire movie but we really wondered how got decent reviews so we stuck all i can say writer director eisenherg had all their friends acquaintances sign up give 10 stars,7
Vivarium,movie never goes anywhere has no purpose characters have no purpose accomplish nothing besides digging hole so nothing lol i would rather watch season finale lost once week rest year than watch again,7
Vivarium,sooo bad i showed my kid highlights took less than 5 minutes,4
Vivarium,i gave 2 stars just because bad enough where i inspired sign up write review,1
Vivarium,ive been quarantine since midmarch now mid july ive literally havent left my house during entire time not run errands not walk around block i havent been outside,3
Vivarium,maybe i should say i havent been outside perimeter my house i have been my backyard good weather days,8
Vivarium,so my life consists my husband going out getting food doing most cooking serving me breakfast dinner sometimes lunch because he likes keep busy ive become slug,7
Vivarium,i go bed i get up i do work then i stop working watch some tv go bed get up do all over again ive been doing day after day 100 20 days,9
Vivarium,i can relate i think its obvious whats going there were lot breadcrumbs thrown around along way,1
Vivarium,obviously these aliens they studying our species learn how imitate us notice thats what kid doing his voice combination both parents eventually take over world,8
Vivarium,apparently they patient species looks me like world they created had several levels there were families each level,7
Vivarium,i guess soon enough theyll push us out our nest much like cuckoo bird replace us,1
Vivarium,end,9
Vivarium,i take back course vivarium ingenious commentary about either its completely innocuous science fictionfantasy story without any meaning anyone demanding meaning clearly just snob nice thing about hollow movies like critics can have both ways some kind brilliant profound statement about some kind prescient social issueand if you complain about being pretentious you just dont know how have fun,10
Vivarium,much some ideas were interesting here movie dull slog filled overacting not convincing special effects constant waffling vague philosophy mostly just bored grouchy looking people dimly lit rooms staring into space,10
Vivarium,only real attention paid making film look pretty does times but over stylization takes away any potential feeling real peril,1
Vivarium,if supposed profound dont make so silly if supposed entertaining dont make so plodding selfimpressed,8
Jumanji: The Next Level,i saw movie december 4 indonesian premiere,8
Jumanji: The Next Level,whole story good follow up welcome jungle jumanji2 film some added actors danny devito danny glover good choice,8
Jumanji: The Next Level,while i confused beginning who who once they were back game script itself allowed avators exchanged so they went back welcome jungle avators people who were those i hope you understand what i mean,8
Jumanji: The Next Level,story simply new adventure so much different previous instalment not boring all while rated pg13 i found general very good family movie,7
Jumanji: The Next Level,all all all honesty i already look forward jumanji 4 xmas 2020 xmas 2021 would do just fine,8
Jumanji: The Next Level,thumbs up movie 810,7
Jumanji: The Next Level,before going cinema see «the next level» jumanji i rewatched first movie just refresh my memory after watching new one i must say wasnt underwhelming all,6
Jumanji: The Next Level,addition what first film brought new «jumanji» has,7
Jumanji: The Next Level,given above its time wrap up «jumanji next level» solid following 2017s movie its all about laughter fun amusement adventures course case if you seen «jumanji welcome jungle» enjoyed new «next level» wont let you down,6
Jumanji: The Next Level,mild mild spoilers ahead,7
Jumanji: The Next Level,i scared theyd somehow screw up sequel reboot they did but i greatly surprise new elements they added grandpas subplot way executed their contribution jumanji gaming experience they were both hilarious all new additions felt exactly how sequel 90s sequel game would feel like new abilities weapons scenery wouldbe levels game they still felt like theyd actually levels game its exactly what i hoped theyd add because thats kind thing first movie did tried work stereotypes elements found those good old adventure games like tomb raider,8
Jumanji: The Next Level,i also liked they brought back whole gang reason why movies like where most logical thing would make anthologic different kids experiencing game so when they try use same characters supposedly learned something their past experience recipe disaster because its hard bring all gang together without being forced but i liked way they did felt controlled fulfilling end,8
Jumanji: The Next Level,conclusion funny entertaining creative action adventure movie its not gonna win any oscars but its so wrll thought its delight watch i feel never grows old you can rewatch enjoy all over again,6
Jumanji: The Next Level,even though its central concept seems eversoslightly more strained time jumanji next level 2019 about good its predecessor fact its sometimes even better basically flick just fun crowdpleasing bodyswapping amped up eleven shaking things up just enough so they feel fresh main actors continue properly impress their chameleonlike roles joined few extra treats perform far better than youd perhaps expect indeed these new players probably its biggest asset couple them thoroughly perforate entire experience despite only having rather small amount screentime picture often funny though never hilarious oddly endearing boot isnt particularly deep even memorable but doesnt need its good time movies what more do you need obviously some better theming perhaps tad nuance wouldnt go amiss but its just not kind film really thats perfectly fine even if doesnt impact you much some years best itll certainly make you smile keep you entertained couple hours besides its inciting incident driven purely character even manages squeeze some genuine emotional connection via welldrawn dynamic between devito glover into its otherwise otherworldly proceedings its acting also deceptively simple but decidedly fantastic fully immersing you idea these major stars actually four teenagers two old men basically its not simple you might think 710,7
Jumanji: The Next Level,honest i dont have high expectation sequel but turns out exceeded all my expectations,8
Jumanji: The Next Level,jumanji next level added new character skills jokes all us i could hear audiences cinema laugh jokes enjoy much my boyfriend i enjoyed yeah i have admit there were some repeated patterns first one but along way they also added several stuffs which brought fresh air whole movie,5
Jumanji: The Next Level,also i think sequel conveyed deeper messages than first one potrayed characters problem which we can related our real life lesson i got sequel sometimes you will hit end but doesnt mean over means all you have do living present look different perspectives,5
Jumanji: The Next Level,plot story kinds light predictable but hey decent sequel you can enjoy your family side notes they had after credits scene might hints about potential third movie jumanji,8
Jumanji: The Next Level,i thought last jumanji movie pretty decent not perfect but definitely not bad if you liked one you will like very much just more same if aint broke you know,6
Jumanji: The Next Level,couple new faces one them i really liked seeing wont say who but if youre older than 20 chances good you like person,8
Jumanji: The Next Level,action like last time its entertaining but not mind blowing effects overall good rock has some lets call them punching scenes which i liked although action direction overall could have been slightly better tighter,6
Jumanji: The Next Level,they once again have fun fact characters game represent characters movies real life i am pretty impressed how actors fared maybe especially dwayne johnson i think hes taking some serious acting classes hes getting better overall cast very likeable,10
Jumanji: The Next Level,i didnt feel quite much i video game time around though felt more like just adventure than adventure videogame they could have hammered home little better so yeah i entertained but its pretty shallow wont stick me like say origianl jumanji i watched kid kind revolutionary so course stuck nice family flick,8
Jumanji: The Next Level,fun time cast performances both very good here its fun popcorn movie although there some shocks somewhat violent deaths throughout which i found jarring strange tone choice however great bunch likable comedy actorsyoung actors being given freedom have fun these roles there also some exciting setpieces creative vfx wise choice bring back entire cast too some new additions id recommend movie anyone wants see fun actionpacked video gameblockbuster likable entertaining actors but beware jump scares scary animals if youre sensitive sort thing,9
Jumanji: The Next Level,i absolutely loved first instalment large extent those enjoyed first will enjoy its still entertaining fast paced humerous only thing i found rather than laughing out loud being edge my seat like first i had occasional chuckle sat back having said laughing out loud not i never bored still had smile my face majority film decent sequel exiting interesting point potential 3rd movie,10
The King of Staten Island,i have followed judd petes careers pretty closely so naturally i exited see movie i wanted see theaters but renting 20 dollars my living room my only option now,8
The King of Staten Island,pete has proved himself funny guy competent actor even though hes playing similar character his role big time adolescence big step forward his career,8
The King of Staten Island,i think movie will probably receive criticism not being funny some judd appatows other movies but i dont think movie aiming same thing superbad 40 year old virgin judd often talks about how key making good comedy make good drama add humor perfect example,8
The King of Staten Island,petes story intriguing feels completely worthy movie like some people wanting non stop laugh fest maybe not like does have flaws but i really enjoyed,8
The King of Staten Island,probably judds best movie 10 years i highly recommend giving watch,7
The King of Staten Island,film true gem i went into not expecting much but i disappointed when movie over not many films ive seen recently left me feeling way especially davidsons previous film big time adolescence king staten island funny heartfelt raw times personally ive always felt like pete davidson least funny member snl but film opened my eyes what he about person where his comedy stemmed i appreciate film doesnt pretend something different than what petes semibiographical story brought life comedy directingproducing pro judd apatow supporting cast marisa tomei bill burr steve buscemi bring some pretty great performances table well great story about weird part life your early twenties where youre still not really sure what youre doing where youre going lifes journey deals living through loss growing up finding out your purpose world i will recommend friends,10
The King of Staten Island,film unapologetically introspective raw feels amateurish times but overall really works story being told more drama than comedy but some truly funny moments,9
The King of Staten Island,great addition judd apatows comedy sentimental work happy see pete davidson succeed role really happy movie,10
The King of Staten Island,fine day something funny relatable wholesome king staten island delivers rather enjoyable package department judd apatows most famous include 40yearold virgin which i loved knocked up last before last whole 5 years ago trainwreck which i happened catch big screen okay but not fan time around apatow directs story cowritten its standout star pete davidson dedicated his dad scott davidson quite heavily inspired petes own life though not without its flaws i can tell you king staten island easily my favorite judd apatow piece since 2005,9
The King of Staten Island,most probably known member snl now rising comic actor cool dude pete davidson portraying scott 24 year old who has been case add ever since his firefighter dad died when he seven jobless living mom scott spends his days smoking bud hanging out friends dreaming being tattoo artist when some new characters enter his life he forced grapple grief trauma take his first steps towards redemption real life pete davidsons father firefighter who died line duty rescuing victims 911 attack cast member steve buscemi used firefighter wake 80s returned help day same tragedy,8
The King of Staten Island,king staten island mainly story about growing up finding good things learning accept those good things taking responsibility over ones life theres genuine sentiment its heart which rests just right place can also legitimately funny its not structurally perfect can feel little too scenic focusing quality separate sequences do not add lot story big turning point starts manifesting itself late 100 minutes into movie end 2 hour 17 minute runtime little too tall having said dramedy thats never boring always pleasantly amusing kind plot i believe pretty predictable default so enjoy substitute alwayspresentlowkeycharm 23 year currently stuck my hometown great friends mary jane i felt like appropriate audience member king staten island thats what i meant relatable wholesome some might say big part movie isnt about whole lot anything but i beg differ perhaps idyllic view such simplicities tells lot,5
The King of Staten Island,i think its apparent pete davidson pivotal part why movie works so well what might very likely his best performance date he plays likeable decent guy good heart some troubles plays him so authentically one could guess some comes place past pain but thats not supporting cast delivers well above average performances well do not miss chance see bill burr bigger role rocking impressive moustache female counterparts both bel powley marisa tomei anchor balance perfectly,5
The King of Staten Island,judd apatow arguably one hollywood heavyweights making film cast dont fall back all much so level these ingredients resemble themselves also every technical aesthetical department its visually very well orchestrated subtle perfect its simplicity never once anything distracting catches eye soundtrack has couple real nice tunes which one deartomyheart nostalgia song ended film but i wont spoil,10
The King of Staten Island,even now i wonder why not more because i really really dug but i believe deserves good flavorful perhaps even memorable 710 i recommend well just about everyone whos not too young even one point intrigue enough,9
The King of Staten Island,bill burr pete davidson amazing duo i know not type movie where they would have part 2 but i would throughly enjoying watching story continue all these characters little long but you would really feel emotion between bill pete,2
The King of Staten Island,king staten island deeper dive into pete davidson mostly autobiographical look why he way he well done well written great supporting cast bill burr marissa tomei steve buscemi all were steller supporting roles,2
The King of Staten Island,prepared dark not funny haha but definitely uses humor deflect uncomfortable situations petes always been intriguing character me so great way pull layers back its not always pretty but i think definitely worth price,2
The King of Staten Island,i excited about movie simply because its apatow product im somewhat new fan davidson i cried through first viewing laughed more but still cried through second viewing my 48hr rental well done thank you sharing your story such cerebral human way i will purchase soon its available purchase,5
The King of Staten Island,films intention take you journey presents itself initially simple character study divulges though you begin see its actually examination people interact lead how they effect effected his actions,1
The King of Staten Island,quick cuts edits perfect representation ebb flow real life no way unintentional mistake,7
The King of Staten Island,premise subject matter not easily digested but core story young man stricken grief who wants contribute find where he belongs,2
The King of Staten Island,funny heartwarming original will leave you satisfied after viewing,5
The King of Staten Island,ill honesti liked movie way more than i expected i possibly could pete davidson great film wellwritten funny touching highly recommended weekend viewing,4
The King of Staten Island,three big problems 1 pete davidsons acting very distracting everyone else great but his reactions didnt match their actions 2 petes character way too much selfpity cliche meh im broken please feel bad me 3 forgettable nothing deep special very interesting happens theres not enough funny make up,7
The Shining,when film first came out 1980 i remember going see opening night sheer terror i experienced viewing shining enough make me go bed lights turned every night entire summer movie just scared life out me which what still happens every time i rent video rewatch i have seen shining least six seven times i still believe simultaneously paradoxically one most frightening yet funniest films ive ever seen frightening because extraordinarily effective use long shots create feelings isolation convex lens shots enhance surrealism meticulously scored music bring tension levels virtually unbearable levels funny because jack nicholsons outrageous many cases adlibbed onscreen antics never ceases amaze me how shining actually two films one both comedy horror flick ghostly apparitions strikingly menacing nature haunt much first half film which gradually evolve into ever more serious physical threats time progresses may there surprisingly little violence given apparent intensity but little comfort feint heart much terror more implied than manifest shining truly frightening movie works symbolically many levels but basically about human shortcomings way they can exploited unconscious forces combined weakness will film scares most just using suggestion turn your own imagination against you shining brilliant cinematic masterpiece likes which have never been seen before since highly highly recommended paul,9
The Shining,i cant praise film long enough,9
The Shining,shining without doubt one stanley kubricks undisputed masterpieces true classic horror cinema film over course years has managed scare living hell out its audiences still does film adaptation stepehen kings original novel written late 70s although film not very loyal book still stands thing its own,10
The Shining,right beginning we contemplate car going hotel those stunning aerial shots deeply inside us we know something film somehow sometime going go wrong we obtain severe warning almost inaudible voice gently whispers us sit tight sense unexpectedness invades us all very same feeling makes our hair stand end throughout out entire movie,5
The Shining,plot simple jack torrance jack nicholson becomes caretaker overlook hotel up secluded mountains colorado jack being family man takes his wife shelley duvall son danny lloyd hotel keep him company throughout long isolated nights during their stay strange things occur when jacks son danny sees gruesome images powered force called shining jack heavily affected along writers block demons hotel haunting him jack has complete mental breakdown situation takes sinister turn worse,10
The Shining,film unlike many horrororiented films nowadays doesnt only rely stomachchurning gory images which does contain anyway but incredibly scary music based works béla bartók excellent cinematography steadicam superbly used giving us sense everfollowing evil well terrifying mood atmosphere film carefully masterfully woven kubrick who clearly knows how really make horror movie,4
The Shining,jack nicholsons powerful performance mad father husband over top brilliant shelley duvall who plays worrying wife who tries help her son also stand out she shows kind trembling fear many scenes able display weakness vulnerability very convincing way undoubtedly shining full memorable moments elevator scene heeeeeeres johnny oneliner instance simply put its flawlessly brilliant,8
The Shining,stanley kubricks direction pure excellence giving whole film cold atmospheric look thus creating unbearable sense paranoia terror there moments sheer brilliance exquisite perfection film horrifying maze chase perfect example every single shot masterfully created there some genuinely scary scenes which will make you sit edge your seat,1
The Shining,shining my opinion special landmark horror cinema which will always regarded one scariest movies film history since i saw last year when i 13 i have rarely been able have bath my bathtubjust case ya know overall shining incomparably scariest film ive ever seen my whole life i can tell you ive seen great deal horror films,9
The Shining,unforgettable chilling majestic truly profoundly scary film crafted eccentric genius who wants show impossible can done shining sublime hauntingly intriguing endlessly watchable film shows kubrick his best,1
The Shining,stephen king may have said master director knew nothing about horror but simply not true too biased opinion anyone go given he wrote book which kubrick based his wonderful film ever so loosely any rate faithful not kubricks shiningthe best crafted genre film 80s performs its duty fright flick then some,10
The Shining,there appropriately no words strong enough convey haunting beauty visuals showcased throughout movie drive overlook final chase hedgemaze movie feast eyes mind feast mind shining psychological horror gets toying relentlessly expertly your emotions expectationssome could even say sadistically throwing something thats completely out left field never ever letting you catch your breath between now classic shocks movie speeds toward its memorable conclusion last half hour,1
The Shining,kudos order kubrick director old school style who builds eerie atmosphere exercising total control over filmic environment manipulating everything down tiniest detail suit needs picture yet filming coldly detatched objective eye though kubrick were making documentary about these events would account dialouge whichthankfullyis not typical phoney balloney hollywood banter kubrick detractorsking purists usually bitch about most having been weaned phony nature hollywood talk which usually nothing all like real talk many us speak nose do not try convey subtext through use carefully chosen words articulate our state being without being direct light shelley duvall must commended her performance which very naturalistic does not seem like acting all she not concerned glamour nor does she clutter her performance typical acting chops but rather she solely focussed hitting emotional highpoints her character wendy gradually comes realize her husband madman lets face folks how many us would like million bucks when placed situation like who does not look like blubbering idiot when they hysterical thats what i thought so what did you expect she great say nothing rest cast,5
The Shining,even though shining over quarter century old i challenge anyone not get freaked out jack nicholsons descent into madness rare example something so unique no one has been able rip off instead has been referenced time again pop culture twins elevator blood redrum crazy nonsense writing should seen if nothing else understand all allusions daily life film simultaneously scary suspenseful beautiful psychologically intriguing has classic mystery hitchcock terror modern thriller has what horror movies usually lack great script,10
The Shining,chilling majestic piece cinematic fright film combines all great elements intellectual thriller grand vision director who has instinctual capacity pace moody horror flick within realm his filmmaking genius includes eye original shot icecold soundtrack overall sense dehumanization movie cuts through all typical horror movies like redpoker through human eye allows viewer not only feel violence psychosis its protagonist but appreciate seed which derangement stems one scariest things people face unknown film presents its plotting just thought mind setting perfect desolate winter hideaway quietness moment character itself fermenting aggressor jack torrances mind wallows idle time breeds devils new playground i always felt like presence evil dormant all our minds only circumstances moment reasons given therein needed wake its violent ass pounce over its unsuspecting victims film perfect example very thought,1
The Shining,within films subtle touches canvas clackityclacks young boys big wheel riding along empty hallways hotel labyrinthian garden representing minds fine line between sane insane kubricks purposely transfixed editing inconsistencies continuity errors set misarrangements we discover world guided righteous tangible but coaxed away powerful unknown i have never read book upon which film based but without comparison point i am proud say one most terrifying films i have ever seen i thought runtime film couldve been cut little bit but then again i am not one most acclaimed directors history film so maybe i should keep my twocent criticisms over superb film myself all all movie captures your attention its grand form vision ropes you some terror eccentric direction ties you down stabs you heart its coldeyed view mans mind gone overboard creepy atmosphere loss humanity,1
The Shining,rating 910,7
Scoob!,first 15 mins great why they couldnt have just kept origin story how gang met started solving mysteries beyond me instead story spirals off into million directions filled tons poorly executed pop culture references animation stellar but plot diminishes one lot im not expecting just like tv series but my kids got more excited beginning movie started lose interest went sometimes i wonder if these screenwriters working kids movies actually have kids so disappointing big missed opportunity,5
Scoob!,i never really biggest fan scooby doo i watched some epispodes but i never really gravitated show characters but even watching so little episodes you can tell very different cartoon doesnt feel like scooby doo there arent any mysteries haunted houses superhero movie wth scooby doo characters,4
Scoob!,villian actually pretty good he has clear motivation you understand whats he doing why hes doing he can also funny which perfect kids movie like,6
Scoob!,voice actors did good job standouts me mark whalberg jason isaacs frank welker,1
Scoob!,movie really funny lot jokes land well especially character fred whenever hes screen he gives funny vibe you cant help but laugh whenever he tells joke,2
Scoob!,biggest problem me just generic kids movie follows same formula all kids movies setup relationship two characters seperate them make them reconcile earn power friendship save day top add bunch pop songs movie afraid take risks shake things up because doesnt add anything new genre doesnt add anything new scooby doo characters its just forgetable if im mood scooby doo i wont watch i will watch original cartoon if im mood 21st century kids movie i wont watch i will just go watch lego movie my point movie doesnt stand out any way,5
Scoob!,i conslusion i dont think generic kids movie worth 20 dollars,1
Scoob!,410 you can skip youre not missing much,3
Scoob!,doesnt matter what age we when comes scooby doo always will must watch now if youre following scoobydoo animated cartoons series movies then you already know how cross overs common scoob no different youll see other characters hannabarbera such bluefalcon his dog dick dastardly wacky racers main antagonist alongside muttley cameo providing you total nostalgic journey especially if your 90s kids older film follows how scoob gang met when they were childrens following scoobydoo theme song scooby dooby doo where you we got some work do now same picturization weve seen 90s movie seted modern times where youll find ikea netflixs jokes along insta selfies major weak point about movie mystery part when comes scooby doo there has ghost ending iconic removal face mask following those meddling kids but sadly you wont see time thats sad very very sad,1
Scoob!,i realize scoob basically kids cartoon generic movie i realize i am long past target audiences age however i grew up fan original scooby doo cartoon i 4 yearsold when cartoon originally aired i have fond memories those saturday mornings people responsible making these new movies have taken most what made show good thrown out window ghosts monsters werent real there always rational explanation behind everything went part fun trying wrap my 4 yearold brain around how bad guys were doing their evil deeds but movie based anything approaching reality wouldnt work big overbloated cgi mess like scoob its unreal its loud leaves nothing imagination film consistently makes fun itself imsmarterthanyou selfreferential way i find so annoying its shame me young kids today will not growup understanding charm original scooby doo,5
Scoob!,my boyfriend i waited months he loves scooby doo he bought his niece scooby doo christmas promote his propaganda scooby doo he woke up today 15th may his first words saying its scoob day we brought snacks middle pandemic brought them home we watched i saw light his eyes leave when simon cowell introduced when blue falcon dabbed made cringey jokes etc hes ruined man velma does not sound like velma all shared universe youve destroyed man first 15 minutes were good though hence extra star lol,1
Scoob!,did not have classic scooby vibe trying hard hip mystery incorporated cartoon so much better,2
Scoob!,those hoping watch fun origin story scooby doo maybe fun giant epic mystery adventure film unfortunately film misses mark what you should expect see another average cgi animated cliche extremely bland predictable super hero film film tried accomplish too much during its runtime ends up accomplishing nothing,1
Scoob!,movie dies after first 15 minutes starts its super cute actually resembles scoobydoo but then just goes off rails has stupid cameos pop culture nonsense like dabbing so basic plot just nonsense boring,4
Scoob!,i dont love animation style they look like they made each plastic voice acting kinda off putting because most part non characters sound like any incarnation them past which strange some old cast members spoke about wanting return were disappointed not asked,1
Scoob!,my other complaint there want really main monster fight against seemed randomly pop up end just didnt seem like scoobydoo,1
Scoob!,movie horrible took scooby doo turned emoji movie has references older fans but takes charm scooby doo turns into bad childrens movie why have todays kids grow up scooby doo being way truely disappointed keep fans older scooby doo keep us out dont put references originals something isnt scooby doo all its basically whole different movie scooby gang pasted into thats just appearances new personalitys shouldve made movie original animated scooby doo movies mind would been great,2
Scoob!,i can see what they were going crossing over other hannabarbera characters but doing so i think they stripped away lot what makes scoobydoo so great i always drawn mystery incs skepticism all things supernatural child i felt i could dip my toe into something spooky but humour adventure would balance all out even film snippets gangs spooky hijinks were highlight me without i feel there no scoobydoo saying animation beautiful i do love these characters i think zac efron perfect casting choice fred i feel thankful has gone straight streaming rather than wide theatrical release i can only hope new generation finds better entry point into scoobydoo rather than film,2
Scoob!,i really wanted like movie i truly did but not scoobydoo movie first all please tell me why do they insist having real monsters when whole point scoobydoo disproving supernatural orgin story origin scoobydoo having fake monsters they completely ruin aspect movie have some type underworld concept 3 skulls opening portals underworld what earth not scoobydoo i grew up im so angry myself buying movie such waste my money top its more blue falcon movie rather than scoobydoo one has zero mystery comedy forced will age badly few years,6
Scoob!,only good quality movie has great animation other than i hated i will contacting apple getting my money back,6
Scoob!,im huge scooby fan i immensely disappointed,2
Scoob!,another cgi product chucks out all charm original favour contemporary postmodern gibberish selfreferential jokes do nothing but make all characters smug unlikeable i wish cartoon i wish had spooky mystery its heart i wish scooby doo,6
Scoob!,we have come love cast last decade why take heart out movie will forte doesnt do shaggy justice suspension disbelief gone cast mystery inc i want my money back,1
Scoob!,i loved scoobydoo cartoons child so i expected similar impressions feelings animated film there were also hopes franchise will still able revive but my opinion not case all,1
Harry Potter and the Sorcerer's Stone,having read first few harry potter books before 2001 hearing about hype first movie i excited i heard there going allbritish cast which makes sense right wed get see live version one defining novels our generation what i remember i went my family family friend see movie day after christmas pleasantly amazed after movie over i watched credits discovered some familiar names late alan rickman sister acts maggie smith james bond 007s robbie coltrane star wars warwick davis others not so familiar kids some whom had their debut but good movie party colors sights all see easily my favorite all harry potter films catalyst movie series,8
Harry Potter and the Sorcerer's Stone,once upon time not long ago vivid fertile imagination author jk rowling character born boy young boy named harry who destined become one most beloved characters emerge work fiction long long time quickly embraced young old alike all corners world now thanks magic cinema harry his companions fairly leap pages novel silver screen phenomenal motion picture harry potter sorcerers stone directed chris columbus written screen steve kloves indeed harry potter boy but not just any boy because harry daniel radcliffe just happens wizard but orphaned baby harry has been raised his aunt petunia fiona shaw uncle vernon dursley richard griffiths who never let him fact he well what he seems petunia didnt approve her own sister harrys mother because she witch nor harrys father because he too wizard when harry turns eleven however secret out bag when after some strange goingson giant man named rubeus hagrid robbie coltrane shows up dursleys door collect harry take him off hogwarts school wizards witches all who would perfect gift which they were born gift magic moment harry boards train station platform nineandthreequarters will take him his destiny magic alive harry audience well its journey you will never forget,10
Harry Potter and the Sorcerer's Stone,what monumental undertaking even think attempting translating transferring passionately beloved work novel screen because millions people harry his companions so much more than merely characters book these characters whom people have made special place their hearts which puts great burden trust upon man who would attempt bring them life chris columbus turns out right man job more than rising occasion some magic his own lot help extraordinarily talented cast crew columbus has delivered film not only true story but true very spirit makes harry potter so special special effects absolutely beyond astounding columbus keen eye detail without missing beat keeps all track moving right along pace sense timing makes absorbing thoroughly entertaining enjoyable experience beginning end opening frame you get feeling youre about have singular experience youre right because youve just entered world harry potter its magic,9
Harry Potter and the Sorcerer's Stone,even having best special effects do not great movie make however film no exception what catapults one top performances beginning radcliffe whom you quickly forget actor playing part about sums up what kind job young man does here without question he harry potter physically emotionally when he waves his wand does what he does you believe wonderful performance gifted actor who has great career ahead him without question perfect choice role harry,7
Harry Potter and the Sorcerer's Stone,also turning excellent performances rupert grint ron weasley emma watson hermione radcliffe casting here could not have been more perfect grint everyboy special glint his eye manner makes him especially endearing spunky watson adds some real sparkle film hermione one sense urgency wherewithal get things done real role model young girls everywhere,10
Harry Potter and the Sorcerer's Stone,its obvious lot care went into casting film its big part why so successful richard harris headmaster albus dumbledore maggie smith professor mcgonagall john hurt mr ollivander ian hart professor quirrell exceptional performances one all two stand out especially memorable robbie coltrane who readily conveys fact hagrids heart size matches man alan rickman professor severus snape deliciously droll while demonstrating menace through fine art articulation,10
Harry Potter and the Sorcerer's Stone,additional supporting cast includes john cleese nearly headless nick warwick davis professor flitwick julie walters mrs weasley zoe wanamaker madame hooch tom felton draco malfoy harry melling dudley david bradley filch rowlings imagination written page real life albeit via movie screen harry potter sorcerers stone triumph many times over unique film truly universal appeal likes which rare well sorcerers stone film which adults children alike will rejoice because speaks heart universal language life love experience imagination film states unequivocally magic exists long theres single child single dream somewhere world real wizards like jk rowling chris columbus steve kloves every member wonderful cast crew around bring life they have here instant classic every sense word truly film ages remarkable achievement magic movies i rate one 1010,8
Harry Potter and the Sorcerer's Stone,breeze stirred neatly cut bushes tisovaya street silently lying under inkblack sky all streets world street least suitable amazing events harry potter turned his sleep small hand groped squeezed envelope boy asleep c,10
Harry Potter and the Sorcerer's Stone,june 30 1997 light came debut writer joan kathleen rowling literally such words began become great series about small wizard scar his forehead story absorbed minds adolescents around world said press book can tear boys girls away tvs computers return house street,8
Harry Potter and the Sorcerer's Stone,just imagine,10
Harry Potter and the Sorcerer's Stone,dull dank dark night street storm little boy lies floor his room small shack draws finger sand inscription happy birthday harry cry soul he knows no one will congratulate him no one will affably caress top his head minute he will eleven ten seconds nine you can wake dudley just laughing three two one loud knock door theres no knock just crash there someone behind door he obviously going come,8
Harry Potter and the Sorcerer's Stone,i think anyone will guess what happened next goodnatured giant hagrid told harry striking news he not just boy scar his forehead but real magician,8
Harry Potter and the Sorcerer's Stone,short word about actors,7
Harry Potter and the Sorcerer's Stone,harry,9
Harry Potter and the Sorcerer's Stone,what say there would not harry james potter there would not book itself whatever happens books i always entirely his character first part hes just small you can even tell confused boy all situations difficult fights intricate situations still ahead now he just scooped up great knowledge magic first real home first friends first classes first meeting evil he experiencing all first part hermione,10
Harry Potter and the Sorcerer's Stone,hermione jane granger my favorite female character book film i see part myself hermione loves learn she pays lot time sometimes she too arrogant excessively proud her success her studies born muggle so often heard offensive word mudblood her address hermione just smart girl how many times she has yet pull friends out difficult situations,7
Harry Potter and the Sorcerer's Stone,ron,8
